id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
9.90655E+17,https://twitter.com/BKBoheme/status/990654995681902592,Sun Apr 29 18:12:11 +0000 2018,2018-04-29 18:12:11+00:00,BKBoheme,"RT @maralbabai: â€œYou are standing on indigenous land, you are standing on indigenous labor, ask yourself where youâ€™re standingâ€ù #Decolonizeâ€_",retweet,,,,,0,,,,en,,,13,9.9064E+17,maralbabai,2788436192,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",138680068,Fri Apr 30 07:36:10 +0000 2010,FALSE,_Ÿ§™_Ÿè_â€çâ™€ï¸è_Ÿ’«_ŸŒ__ŸŒ¿_ŸŒç Casually watching the world burn. Roosting chickens are a sight to behold. #rebirth #shift*Vibranium activated*,10891,190,848,2,,Bastet_Ÿ‡¬_Ÿ‡_+_Ÿ‡º_Ÿ‡¸â™‰ï¸è_ŸŒ_â™“ï¸è_ŸŒù_Ÿ”®_Ÿ§__Ÿè_â€çâ™€ï¸è_Ÿ§ù_Ÿè_â€çâ™€ï¸è_Ÿ_‹_ŸŒº,4368,Eastern Time (US & Canada),,FALSE
9.90654E+17,https://twitter.com/sophiehurwitz/status/990653677504532480,Sun Apr 29 18:06:56 +0000 2018,2018-04-29 18:06:56+00:00,sophiehurwitz,RT @maralbabai: â€œFree free Palestineâ€ù #DecolonizeBrooklynMuseum #decolonizethisplace @decolonize_this @brooklynmuseum https://t.co/lqEnD7gbâ€_,retweet,,DecolonizeBrooklynMuseum decolonizethisplace,,,0,,,,et,,,12,9.90642E+17,maralbabai,2788436192,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",4326959834,Sun Nov 22 21:15:35 +0000 2015,FALSE,"Extremely landlocked personality. | Wellesley '21, writer published @StLouisAmerican, @TUcontemporary and @Wellesley_News | opinions mine, and I'm not sharing.",12173,331,1357,3,"St Louis, MO/Wellesley, MA",Sophie Hurwitz,2208,,,FALSE
9.90654E+17,https://twitter.com/sophiehurwitz/status/990653658168791042,Sun Apr 29 18:06:52 +0000 2018,2018-04-29 18:06:52+00:00,sophiehurwitz,"RT @maralbabai: â€œBlack women, dead, disappear, without even a hashtagâ€ù #DecolonizeBrooklynMuseum #decolonizethisplace https://t.co/Dfev4XAiâ€_",retweet,,DecolonizeBrooklynMuseum decolonizethisplace,,,0,,,,en,,,15,9.9064E+17,maralbabai,2788436192,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",4326959834,Sun Nov 22 21:15:35 +0000 2015,FALSE,"Extremely landlocked personality. | Wellesley '21, writer published @StLouisAmerican, @TUcontemporary and @Wellesley_News | opinions mine, and I'm not sharing.",12173,331,1357,3,"St Louis, MO/Wellesley, MA",Sophie Hurwitz,2208,,,FALSE
9.90653E+17,https://twitter.com/nasrat/status/990653307764006913,Sun Apr 29 18:05:28 +0000 2018,2018-04-29 18:05:28+00:00,nasrat,RT @OccupyWallStNYC: Here with the #RadicalWomenBKM calling for the @brooklynmuseum to #decolonizethisplace &amp; #decolonizebrooklynmuseum httâ€_,retweet,,RadicalWomenBKM decolonizethisplace decolonizebrooklynmuseum,,,0,,,,en,,,13,9.90634E+17,OccupyWallStNYC,335972576,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14526378,Fri Apr 25 13:42:29 +0000 2008,FALSE,Wellesley â€˜19 Davis Scholar. Anthropology major. Queer non-binary trans woman _ŸŒˆ Performer _Ÿ’ƒ_Ÿè»_Ÿ‘©_Ÿè_â€ç_Ÿ__ Aspiring writer _Ÿ“ù she/her.,4165,251,724,90,"Brooklyn, NY",Pris Nasrat _Ÿ’œ,5724,America/New_York,,FALSE
9.90653E+17,https://twitter.com/nasrat/status/990653256870322176,Sun Apr 29 18:05:16 +0000 2018,2018-04-29 18:05:16+00:00,nasrat,RT @OccupyWallStNYC: Â¡Presente! â€œProgramming is not enough!â€ù #RadicalWomenBKM #decolonizethisplace #decolonizebrooklynmuseum https://t.co/Bâ€_,retweet,,RadicalWomenBKM decolonizethisplace decolonizebrooklynmuseum,,,0,,,,en,,,11,9.90637E+17,OccupyWallStNYC,335972576,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14526378,Fri Apr 25 13:42:29 +0000 2008,FALSE,Wellesley â€˜19 Davis Scholar. Anthropology major. Queer non-binary trans woman _ŸŒˆ Performer _Ÿ’ƒ_Ÿè»_Ÿ‘©_Ÿè_â€ç_Ÿ__ Aspiring writer _Ÿ“ù she/her.,4165,251,724,90,"Brooklyn, NY",Pris Nasrat _Ÿ’œ,5724,America/New_York,,FALSE
9.90653E+17,https://twitter.com/nasrat/status/990653222112112640,Sun Apr 29 18:05:08 +0000 2018,2018-04-29 18:05:08+00:00,nasrat,"RT @maralbabai: â€œYou are standing on indigenous land, you are standing on indigenous labor, ask yourself where youâ€™re standingâ€ù #Decolonizeâ€_",retweet,,,,,0,,,,en,,,13,9.9064E+17,maralbabai,2788436192,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14526378,Fri Apr 25 13:42:29 +0000 2008,FALSE,Wellesley â€˜19 Davis Scholar. Anthropology major. Queer non-binary trans woman _ŸŒˆ Performer _Ÿ’ƒ_Ÿè»_Ÿ‘©_Ÿè_â€ç_Ÿ__ Aspiring writer _Ÿ“ù she/her.,4165,251,724,90,"Brooklyn, NY",Pris Nasrat _Ÿ’œ,5724,America/New_York,,FALSE
9.90653E+17,https://twitter.com/nasrat/status/990653155217158144,Sun Apr 29 18:04:52 +0000 2018,2018-04-29 18:04:52+00:00,nasrat,"RT @maralbabai: â€œBlack women, dead, disappear, without even a hashtagâ€ù #DecolonizeBrooklynMuseum #decolonizethisplace https://t.co/Dfev4XAiâ€_",retweet,,DecolonizeBrooklynMuseum decolonizethisplace,,,0,,,,en,,,15,9.9064E+17,maralbabai,2788436192,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14526378,Fri Apr 25 13:42:29 +0000 2008,FALSE,Wellesley â€˜19 Davis Scholar. Anthropology major. Queer non-binary trans woman _ŸŒˆ Performer _Ÿ’ƒ_Ÿè»_Ÿ‘©_Ÿè_â€ç_Ÿ__ Aspiring writer _Ÿ“ù she/her.,4165,251,724,90,"Brooklyn, NY",Pris Nasrat _Ÿ’œ,5724,America/New_York,,FALSE
9.90653E+17,https://twitter.com/nasrat/status/990653138096009216,Sun Apr 29 18:04:48 +0000 2018,2018-04-29 18:04:48+00:00,nasrat,RT @maralbabai: â€œFree free Palestineâ€ù #DecolonizeBrooklynMuseum #decolonizethisplace @decolonize_this @brooklynmuseum https://t.co/lqEnD7gbâ€_,retweet,,DecolonizeBrooklynMuseum decolonizethisplace,,,0,,,,et,,,12,9.90642E+17,maralbabai,2788436192,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14526378,Fri Apr 25 13:42:29 +0000 2008,FALSE,Wellesley â€˜19 Davis Scholar. Anthropology major. Queer non-binary trans woman _ŸŒˆ Performer _Ÿ’ƒ_Ÿè»_Ÿ‘©_Ÿè_â€ç_Ÿ__ Aspiring writer _Ÿ“ù she/her.,4165,251,724,90,"Brooklyn, NY",Pris Nasrat _Ÿ’œ,5724,America/New_York,,FALSE
9.90653E+17,https://twitter.com/nasrat/status/990652818653577217,Sun Apr 29 18:03:32 +0000 2018,2018-04-29 18:03:32+00:00,nasrat,RT @occupytheory: Now! Protests break out inside then outside the Brooklyn Museum #DecolonizeBrooklynMuseum #decolonizethisplace @ABC @demoâ€_,retweet,,DecolonizeBrooklynMuseum decolonizethisplace,,,0,,,,en,,,9,9.90646E+17,occupytheory,472499685,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14526378,Fri Apr 25 13:42:29 +0000 2008,FALSE,Wellesley â€˜19 Davis Scholar. Anthropology major. Queer non-binary trans woman _ŸŒˆ Performer _Ÿ’ƒ_Ÿè»_Ÿ‘©_Ÿè_â€ç_Ÿ__ Aspiring writer _Ÿ“ù she/her.,4165,251,724,90,"Brooklyn, NY",Pris Nasrat _Ÿ’œ,5724,America/New_York,,FALSE
9.90653E+17,https://twitter.com/nasrat/status/990652799628316672,Sun Apr 29 18:03:27 +0000 2018,2018-04-29 18:03:27+00:00,nasrat,"RT @IanAlanPaul: Demands for the @brooklynmuseum #DecolonizeThisPlace #DecolonizeBrooklynMuseum https://t.co/D17fM5ryqx",retweet,,DecolonizeThisPlace DecolonizeBrooklynMuseum,https://twitter.com/IanAlanPaul/status/990646204890431489/photo/1,,0,,,,en,,FALSE,7,9.90646E+17,IanAlanPaul,88118454,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14526378,Fri Apr 25 13:42:29 +0000 2008,FALSE,Wellesley â€˜19 Davis Scholar. Anthropology major. Queer non-binary trans woman _ŸŒˆ Performer _Ÿ’ƒ_Ÿè»_Ÿ‘©_Ÿè_â€ç_Ÿ__ Aspiring writer _Ÿ“ù she/her.,4165,251,724,90,"Brooklyn, NY",Pris Nasrat _Ÿ’œ,5724,America/New_York,,FALSE
9.90648E+17,https://twitter.com/tatzanx/status/990648388516569088,Sun Apr 29 17:45:55 +0000 2018,2018-04-29 17:45:55+00:00,tatzanx,RT @OccupyWallStNYC: On this #SundayMorning we are here to #decolonizethisplace &amp; #decolonizebrooklynmuseum https://t.co/ET0mUfBPIl,retweet,,SundayMorning decolonizethisplace decolonizebrooklynmuseum,https://twitter.com/OccupyWallStNYC/status/990633474791964672/photo/1 https://twitter.com/OccupyWallStNYC/status/990633474791964672/photo/1 https://twitter.com/OccupyWallStNYC/status/990633474791964672/photo/1 https://twitter.com/OccupyWallStNYC/status/990633474791964672/photo/1,,0,,,,en,,FALSE,10,9.90633E+17,OccupyWallStNYC,335972576,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",49091628,Sat Jun 20 19:22:16 +0000 2009,FALSE,"T.I. OS/EH/MCBuddy Blister on SLhttp://t.co/goicPANGCkhttps://t.co/UD7GCF893Ahttp://t.co/jrSvokFto7http://t.co/8Xd3ll1y5z",49608,3185,5001,339,"Washington,DC",Shane Worth,319978,Eastern Time (US & Canada),http://page.is/tatzanx,FALSE
9.90648E+17,https://twitter.com/_Cymatics_/status/990648259663351810,Sun Apr 29 17:45:25 +0000 2018,2018-04-29 17:45:25+00:00,_Cymatics_,RT @OccupyWallStNYC: On this #SundayMorning we are here to #decolonizethisplace &amp; #decolonizebrooklynmuseum https://t.co/ET0mUfBPIl,retweet,,SundayMorning decolonizethisplace decolonizebrooklynmuseum,https://twitter.com/OccupyWallStNYC/status/990633474791964672/photo/1 https://twitter.com/OccupyWallStNYC/status/990633474791964672/photo/1 https://twitter.com/OccupyWallStNYC/status/990633474791964672/photo/1 https://twitter.com/OccupyWallStNYC/status/990633474791964672/photo/1,,0,,,,en,,FALSE,10,9.90633E+17,OccupyWallStNYC,335972576,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",427062600,Sat Dec 03 02:06:28 +0000 2011,FALSE,Drop Bass Like Bombs,138588,3899,4996,422,"Do or Die, NY ",Dat Lyfe Tryp,332984,Eastern Time (US & Canada),,FALSE
9.90648E+17,https://twitter.com/maralbabai/status/990647975641866242,Sun Apr 29 17:44:17 +0000 2018,2018-04-29 17:44:17+00:00,maralbabai,â€œBROOKLYN IS NOT FOR SALEâ€ù #DecolonizeBrooklynMuseum #decolonizethisplace #brooklynisnotforsale @decolonize_this @brooklynmuseum https://t.co/3Tyx6pFiPl,original,,DecolonizeBrooklynMuseum decolonizethisplace brooklynisnotforsale,https://twitter.com/maralbabai/status/990647975641866242/video/1,,18,,,,en,"Brooklyn, NY",FALSE,11,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2788436192,Wed Sep 03 18:53:29 +0000 2014,FALSE,"arts administrator in support of the intersection of arts, organizing, advocacy, and equity, all sprinkled with some cheese and pepper flakes.",614,114,428,0,"Brooklyn, NY",Maral,1530,Eastern Time (US & Canada),,FALSE
9.90648E+17,https://twitter.com/_TomOKeefe_/status/990647803696308224,Sun Apr 29 17:43:36 +0000 2018,2018-04-29 17:43:36+00:00,_TomOKeefe_,Powerful event coordinated today by @decolonize_this and others #DecolonizeThisPlace #DecolonizeThisMuseum #DecolonizeBrooklynMuseum https://t.co/2uTKuLMA0F,original,,DecolonizeThisPlace DecolonizeThisMuseum DecolonizeBrooklynMuseum,https://twitter.com/_TomOKeefe_/status/990647803696308224/photo/1 https://twitter.com/_TomOKeefe_/status/990647803696308224/photo/1,,7,,,,en,,FALSE,7,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",246035473,Wed Feb 02 00:18:12 +0000 2011,FALSE,Educator / Writer / Investor,1835,137,337,2,NYC,Tom O'Keefe,1577,Quito,,FALSE
9.90647E+17,https://twitter.com/katelaity/status/990647448782753793,Sun Apr 29 17:42:11 +0000 2018,2018-04-29 17:42:11+00:00,katelaity,RT @maralbabai: â€œWe have all been and are all still colonized in our minds and imaginations... â€œ #decolonizebrooklynmuseum #decolonizethispâ€_,retweet,,decolonizebrooklynmuseum,,,0,,,,en,,,13,9.90636E+17,maralbabai,2788436192,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",17179747,Wed Nov 05 03:19:28 +0000 2008,FALSE,All-Purpose Writer & Fulbrighter _Ÿ_„ uberskiver / medievalist @WnP_Official History Witch / Gottin be sossery â˜  @FoxSpiritBooks @Tirgearr _Ÿ“_,21813,5586,3802,806,New York & Scotland,Professor Strange _Ÿ”¥ Witchy Pyat,412324,Edinburgh,http://www.kalaity.com,FALSE
9.90647E+17,https://twitter.com/MiroWare/status/990646592603611137,Sun Apr 29 17:38:47 +0000 2018,2018-04-29 17:38:47+00:00,MiroWare,RT @occupytheory: Now! Protests break out inside then outside the Brooklyn Museum #DecolonizeBrooklynMuseum #decolonizethisplace @ABC @demoâ€_,retweet,,DecolonizeBrooklynMuseum decolonizethisplace,,,0,,,,en,,,9,9.90646E+17,occupytheory,472499685,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",230487852,Sat Dec 25 17:15:02 +0000 2010,FALSE,The wages of sin are high but you get your money's worth.,62498,1615,5000,595,Internet.,PGP,45628,Eastern Time (US & Canada),,FALSE
9.90646E+17,https://twitter.com/IanAlanPaul/status/990646204890431489,Sun Apr 29 17:37:15 +0000 2018,2018-04-29 17:37:15+00:00,IanAlanPaul,"Demands for the @brooklynmuseum #DecolonizeThisPlace #DecolonizeBrooklynMuseum https://t.co/D17fM5ryqx",original,,DecolonizeThisPlace DecolonizeBrooklynMuseum,https://twitter.com/IanAlanPaul/status/990646204890431489/photo/1,,6,,,,en,,FALSE,7,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",88118454,Sat Nov 07 05:11:59 +0000 2009,FALSE,Transdisciplinary Artist & Theorist. Assistant Professor of Emerging Media @ Stony Brook University.,663,1110,584,52,Elsewhere and nowhere.,Ian Alan Paul,168,Pacific Time (US & Canada),http://www.ianalanpaul.com,FALSE
9.90646E+17,https://twitter.com/occupytheory/status/990646000292417537,Sun Apr 29 17:36:26 +0000 2018,2018-04-29 17:36:26+00:00,occupytheory,Now! Protests break out inside then outside the Brooklyn Museum #DecolonizeBrooklynMuseum #decolonizethisplace @ABC @democracynow @AFP @ARTnewsmag @TheArtNewspaper @NY1 https://t.co/mNC4r7lyP3,original,,DecolonizeBrooklynMuseum decolonizethisplace,https://twitter.com/occupytheory/status/990646000292417537/photo/1,,9,,,,en,,FALSE,9,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",472499685,Tue Jan 24 00:52:34 +0000 2012,FALSE,TIDAL conversations launch theories and strategies towards ACTION - online and in print.,4733,7308,4422,327,Occupy Wall Street,Occupy Theory,20231,Atlantic Time (Canada),http://www.decolonizethisplace.org,FALSE
9.90645E+17,https://twitter.com/chasj1948/status/990645399311519744,Sun Apr 29 17:34:03 +0000 2018,2018-04-29 17:34:03+00:00,chasj1948,RT @OccupyWallStNYC: Calling for a Decolonization Commission at #decolonizebrooklynmuseum because a nonresponse is not an option. https://tâ€_,retweet,,decolonizebrooklynmuseum,,,0,,,,en,,,16,9.9064E+17,OccupyWallStNYC,335972576,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",489613134,Sat Feb 11 18:14:11 +0000 2012,TRUE,Desire to see the earth and nature including mankind taken care of.,12767,121,2167,5,,charlie,13615,Eastern Time (US & Canada),,FALSE
9.90645E+17,https://twitter.com/maralbabai/status/990645178477236225,Sun Apr 29 17:33:10 +0000 2018,2018-04-29 17:33:10+00:00,maralbabai,"â€œPeople of Brooklyn say no no no, David Berlinerâ€™s gotta go go go!â€ù #decolonizethisplace #DecolonizeBrooklynMuseum https://t.co/ZQXtGsPGqT",original,,decolonizethisplace DecolonizeBrooklynMuseum,https://twitter.com/maralbabai/status/990645178477236225/photo/1,,11,,,,en,Brooklyn Museum,FALSE,6,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2788436192,Wed Sep 03 18:53:29 +0000 2014,FALSE,"arts administrator in support of the intersection of arts, organizing, advocacy, and equity, all sprinkled with some cheese and pepper flakes.",614,114,428,0,"Brooklyn, NY",Maral,1530,Eastern Time (US & Canada),,FALSE
9.90645E+17,https://twitter.com/Tech_Jay/status/990645021807382528,Sun Apr 29 17:32:33 +0000 2018,2018-04-29 17:32:33+00:00,Tech_Jay,RT @maralbabai: â€œWe are here today because Chinatown is not the only community to face massive displacement... we are here to say no to genâ€_,retweet,,,,,0,,,,en,,,20,9.90638E+17,maralbabai,2788436192,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",262538589,Tue Mar 08 07:07:32 +0000 2011,FALSE,"Young man very interested in the technology issues of the modern world.  Political activist, gamer, and logical truth seeker.      http://t.co/7LjMChMsGe",14572,768,1166,58,Howdy Pardner,Jay,31517,Mountain Time (US & Canada),,FALSE
9.90645E+17,https://twitter.com/kingfowlness/status/990644506096582656,Sun Apr 29 17:30:30 +0000 2018,2018-04-29 17:30:30+00:00,kingfowlness,"RT @IanAlanPaul: Demanding the establishment of a Decolonization Commission at the @brooklynmuseum #DecolonizeThisPlace #DecolonizeBrooklâ€_",retweet,,DecolonizeThisPlace,,,0,,,,en,,,8,9.90636E+17,IanAlanPaul,88118454,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",73576055,Sat Sep 12 05:09:12 +0000 2009,FALSE,For all things fowl. Truck driver. Wannabe Filmmaker. Father. Be sure to check out my YouTube Channel: https://t.co/6LJzkV2d5B,28727,267,605,22,California,John Fowler III,13258,Pacific Time (US & Canada),,FALSE
9.90644E+17,https://twitter.com/DoorOfCellar/status/990644422781128705,Sun Apr 29 17:30:10 +0000 2018,2018-04-29 17:30:10+00:00,DoorOfCellar,RT @OccupyWallStNYC: Calling for a Decolonization Commission at #decolonizebrooklynmuseum because a nonresponse is not an option. https://tâ€_,retweet,,decolonizebrooklynmuseum,,,0,,,,en,,,16,9.9064E+17,OccupyWallStNYC,335972576,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",259088924,Tue Mar 01 03:29:06 +0000 2011,FALSE,Afterlife's Leading Bio-Exorcist,1699,372,843,9,Third rock from the Sun,Ruderalis,15888,Atlantic Time (Canada),,FALSE
9.90644E+17,https://twitter.com/maralbabai/status/990644239292870657,Sun Apr 29 17:29:26 +0000 2018,2018-04-29 17:29:26+00:00,maralbabai,"â€œFrom Brooklyn to Palestine, occupation is a crime!â€ù #decolonizethisplace #DecolonizeBrooklynMuseum https://t.co/C1zJ9gSeat",original,,decolonizethisplace DecolonizeBrooklynMuseum,https://twitter.com/maralbabai/status/990644239292870657/photo/1,,24,,,,en,Brooklyn Museum,FALSE,11,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2788436192,Wed Sep 03 18:53:29 +0000 2014,FALSE,"arts administrator in support of the intersection of arts, organizing, advocacy, and equity, all sprinkled with some cheese and pepper flakes.",614,114,428,0,"Brooklyn, NY",Maral,1530,Eastern Time (US & Canada),,FALSE
9.90644E+17,https://twitter.com/IanAlanPaul/status/990644148226150401,Sun Apr 29 17:29:04 +0000 2018,2018-04-29 17:29:04+00:00,IanAlanPaul,"David Bowie is for decolonization at the @brooklynmuseum #DecolonizeThisPlace #DecolonizeBrooklynMuseum https://t.co/Vox8mjIvQS",original,,DecolonizeThisPlace DecolonizeBrooklynMuseum,https://twitter.com/IanAlanPaul/status/990644148226150401/photo/1,,5,,,,en,,FALSE,4,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",88118454,Sat Nov 07 05:11:59 +0000 2009,FALSE,Transdisciplinary Artist & Theorist. Assistant Professor of Emerging Media @ Stony Brook University.,663,1110,584,52,Elsewhere and nowhere.,Ian Alan Paul,168,Pacific Time (US & Canada),http://www.ianalanpaul.com,FALSE
9.90644E+17,https://twitter.com/CtownArtBrigade/status/990644129368625157,Sun Apr 29 17:29:00 +0000 2018,2018-04-29 17:29:00+00:00,CtownArtBrigade,"RT @maralbabai: â€œYou are standing on indigenous land, you are standing on indigenous labor, ask yourself where youâ€™re standingâ€ù #Decolonizeâ€_",retweet,,,,,0,,,,en,,,13,9.9064E+17,maralbabai,2788436192,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7.23015E+17,Thu Apr 21 05:07:08 +0000 2016,FALSE,The Chinatown Art Brigade is a cultural collective that recognizes the power of art to advance social justice.,115,646,107,13,"New York, NY",ChinatownArtBrigade,446,Eastern Time (US & Canada),http://www.chinatownartbrigade.org,FALSE
9.90644E+17,https://twitter.com/CtownArtBrigade/status/990643650525741056,Sun Apr 29 17:27:06 +0000 2018,2018-04-29 17:27:06+00:00,CtownArtBrigade,RT @maralbabai: â€œWe are here today because Chinatown is not the only community to face massive displacement... we are here to say no to genâ€_,retweet,,,,,0,,,,en,,,20,9.90638E+17,maralbabai,2788436192,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",7.23015E+17,Thu Apr 21 05:07:08 +0000 2016,FALSE,The Chinatown Art Brigade is a cultural collective that recognizes the power of art to advance social justice.,115,646,107,13,"New York, NY",ChinatownArtBrigade,446,Eastern Time (US & Canada),http://www.chinatownartbrigade.org,FALSE
9.90643E+17,https://twitter.com/FearedCrimson/status/990643203723456512,Sun Apr 29 17:25:19 +0000 2018,2018-04-29 17:25:19+00:00,FearedCrimson,RT @maralbabai: â€œFree free Palestineâ€ù #DecolonizeBrooklynMuseum #decolonizethisplace @decolonize_this @brooklynmuseum https://t.co/lqEnD7gbâ€_,retweet,,DecolonizeBrooklynMuseum decolonizethisplace,,,0,,,,et,,,12,9.90642E+17,maralbabai,2788436192,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",50401834,Wed Jun 24 19:11:15 +0000 2009,FALSE,â˜†â’¶narchistâ˜†  â˜†â’¶ntifascist â˜†,10811,1837,776,84,"Moon Lake, FL",DogWhisperer#HAYIR,156009,Istanbul,,FALSE
9.90643E+17,https://twitter.com/_Cymatics_/status/990643108802170882,Sun Apr 29 17:24:57 +0000 2018,2018-04-29 17:24:57+00:00,_Cymatics_,RT @maralbabai: â€œFree free Palestineâ€ù #DecolonizeBrooklynMuseum #decolonizethisplace @decolonize_this @brooklynmuseum https://t.co/lqEnD7gbâ€_,retweet,,DecolonizeBrooklynMuseum decolonizethisplace,,,0,,,,et,,,12,9.90642E+17,maralbabai,2788436192,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",427062600,Sat Dec 03 02:06:28 +0000 2011,FALSE,Drop Bass Like Bombs,138588,3899,4996,422,"Do or Die, NY ",Dat Lyfe Tryp,332984,Eastern Time (US & Canada),,FALSE
9.90643E+17,https://twitter.com/edroso/status/990643096219156480,Sun Apr 29 17:24:54 +0000 2018,2018-04-29 17:24:54+00:00,edroso,RT @maralbabai: â€œWe are here today because Chinatown is not the only community to face massive displacement... we are here to say no to genâ€_,retweet,,,,,0,,,,en,,,20,9.90638E+17,maralbabai,2788436192,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",15730608,Tue Aug 05 01:29:22 +0000 2008,FALSE,"But I'm a comedian, not a liar. I can afford the luxury of honesty.",103479,5490,1725,186,"Washington DC, N.E.",Roy Edroso,52539,Eastern Time (US & Canada),http://alicublog.blogspot.com/,FALSE
9.90643E+17,https://twitter.com/occupytheory/status/990642999846686721,Sun Apr 29 17:24:31 +0000 2018,2018-04-29 17:24:31+00:00,occupytheory,RT @OccupyWallStNYC: #decolonizethisplace #decolonizebrooklynmuseum,retweet,,decolonizethisplace decolonizebrooklynmuseum,,,0,,,,und,,,3,9.90622E+17,OccupyWallStNYC,335972576,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",472499685,Tue Jan 24 00:52:34 +0000 2012,FALSE,TIDAL conversations launch theories and strategies towards ACTION - online and in print.,4733,7308,4422,327,Occupy Wall Street,Occupy Theory,20231,Atlantic Time (Canada),http://www.decolonizethisplace.org,FALSE
9.90643E+17,https://twitter.com/_Cymatics_/status/990642981798600706,Sun Apr 29 17:24:26 +0000 2018,2018-04-29 17:24:26+00:00,_Cymatics_,"RT @IanAlanPaul: People power at the @brooklynmuseum #DecolonizeThisPlace #DecolonizeBrooklynMuseum https://t.co/kicLMRQnYd",retweet,,DecolonizeThisPlace DecolonizeBrooklynMuseum,https://twitter.com/IanAlanPaul/status/990640225268457486/photo/1,,0,,,,en,,FALSE,5,9.9064E+17,IanAlanPaul,88118454,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",427062600,Sat Dec 03 02:06:28 +0000 2011,FALSE,Drop Bass Like Bombs,138588,3899,4996,422,"Do or Die, NY ",Dat Lyfe Tryp,332984,Eastern Time (US & Canada),,FALSE
9.90643E+17,https://twitter.com/occupytheory/status/990642932230303744,Sun Apr 29 17:24:14 +0000 2018,2018-04-29 17:24:14+00:00,occupytheory,RT @OccupyWallStNYC: â€œA nonresponse is not an option.â€ù #decolonizethisplace #decolonizebrooklynmuseum,retweet,,decolonizethisplace decolonizebrooklynmuseum,,,0,,,,en,,,2,9.90632E+17,OccupyWallStNYC,335972576,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",472499685,Tue Jan 24 00:52:34 +0000 2012,FALSE,TIDAL conversations launch theories and strategies towards ACTION - online and in print.,4733,7308,4422,327,Occupy Wall Street,Occupy Theory,20231,Atlantic Time (Canada),http://www.decolonizethisplace.org,FALSE
